bedrooms,bathroom,surface sft,land surface,price,gross tax,strata fee,build year,type,address,city,district,listing id,url,longitude,latitude
3,2,,-1,"337,900",-1.0,-1.0,-1,House,19 8e Avenue,Sainte-Marthe-sur-le-Lac,,24083324,https://www.realtor.ca/real-estate/22415465/19-8e-avenue-sainte-marthe-sur-le-lac-south,-73.91893598,45.52987132
3,2,102.1 m2,-1,"339,000",-1.0,-1.0,-1,House,242 Rue Léon-Bloy O.,La Prairie,,17006200,https://www.realtor.ca/real-estate/22036811/242-rue-léon-bloy-o-la-prairie-le-christ-roi,-73.5095,45.404041
3,2,,-1,"339,000",-1.0,-1.0,-1,House,5755 Rue Bachand,Longueuil (Saint-Hubert),,18004823,https://www.realtor.ca/real-estate/22487525/5755-rue-bachand-longueuil-saint-hubert-sir-wilfrid-laurier,-73.422721,45.531264
3,2,,-1,"339,000",-1.0,-1.0,-1,House,1097 Av. de Normandie,Mascouche,,18071597,https://www.realtor.ca/real-estate/22590618/1097-av-de-normandie-mascouche-mascouche-heights,-73.668663,45.744997
4,3,,-1,"339,000",-1.0,-1.0,-1,House,881 9e Avenue,Laval (Fabreville),,14805625,https://www.realtor.ca/real-estate/22624281/881-9e-avenue-laval-fabreville-west,-73.85956,45.557911
4,2,,-1,"339,000",-1.0,-1.0,-1,House,2503 Rue Dollard,Longueuil (Le Vieux-Longueuil),,28028390,https://www.realtor.ca/real-estate/22658615/2503-rue-dollard-longueuil-le-vieux-longueuil-central,-73.475835,45.514362
3,2,,-1,"339,000",-1.0,-1.0,-1,House,2311 Rue du Carat,Terrebonne (La Plaine),,16775210,https://www.realtor.ca/real-estate/22569916/2311-rue-du-carat-terrebonne-la-plaine-laurierchartrand,-73.71111203,45.76277138
4,2,47.01 m2,-1,"339,000",-1.0,-1.0,-1,House,87Z Rue Barnett,Dollard-Des Ormeaux,,27749663,https://www.realtor.ca/real-estate/22626865/87z-rue-barnett-dollard-des-ormeaux-central,-73.837091,45.478748
3,2,,-1,"339,000",-1.0,-1.0,-1,House,137 Rue Lemieux,Saint-Rémi,,23790068,https://www.realtor.ca/real-estate/22646059/137-rue-lemieux-saint-rémi,-73.623475,45.262416
4,2,,-1,"339,900",-1.0,-1.0,-1,House,1191 Rue des Pélicans,Saint-Jérôme,,26771909,https://www.realtor.ca/real-estate/22642791/1191-rue-des-pélicans-saint-jérôme-saint-antoine,-73.978319,45.768805
3,2,,-1,"339,900",-1.0,-1.0,-1,House,276 Rue Chevrier,Repentigny (Repentigny),,17005791,https://www.realtor.ca/real-estate/22597643/276-rue-chevrier-repentigny-repentigny,-73.424927,45.78156
5,2,,-1,"339,900",-1.0,-1.0,-1,House,130 Rue Viau,Saint-Eustache,,20279045,https://www.realtor.ca/real-estate/22254703/130-rue-viau-saint-eustache-central-west,-73.90213514,45.57059914
4,2,1223 sqft,-1,"339,900",-1.0,-1.0,-1,House,700 Rue La Bruyère,Laval (Auteuil),,27105126,https://www.realtor.ca/real-estate/22502063/700-rue-la-bruyère-laval-auteuil-others,-73.75380803,45.6573607
3,4,,-1,"339,900",-1.0,-1.0,-1,House,350 Boul. Lacombe,Repentigny (Le Gardeur),,10432681,https://www.realtor.ca/real-estate/21808493/350-boul-lacombe-repentigny-le-gardeur,-73.473114,45.750979
3,2,,-1,"339,900",-1.0,-1.0,-1,House,257 Rue Albert,Châteauguay,,18618222,https://www.realtor.ca/real-estate/22456406/257-rue-albert-châteauguay,-73.73836895,45.34908157
3,2,1465 sqft,-1,"340,000",-1.0,-1.0,-1,House,Rue de Liège,Saint-Colomban,,23325989,https://www.realtor.ca/real-estate/21424207/rue-de-liège-saint-colomban,-74.06687727,45.756254
5,2,,-1,"342,000",-1.0,-1.0,-1,House,138 Rue Principale,Saint-Basile-le-Grand,,12415226,https://www.realtor.ca/real-estate/22488746/138-rue-principale-saint-basile-le-grand-village,-73.28355686,45.52925396
4,2,102.1 m2,-1,"343,800",-1.0,-1.0,-1,House,295 Rue Léon-Bloy O.,La Prairie,,25540759,https://www.realtor.ca/real-estate/22659771/295-rue-léon-bloy-o-la-prairie-le-christ-roi,-73.50845413,45.4037811
5,2,,-1,"344,000",-1.0,-1.0,-1,House,70 Rue Champagne,Saint-Basile-le-Grand,,24637404,https://www.realtor.ca/real-estate/22645547/70-rue-champagne-saint-basile-le-grand-montagne,-73.29129269,45.53046797
3,2,,-1,"344,900",-1.0,-1.0,-1,House,135 Boul. Primeau,Châteauguay,,24037144,https://www.realtor.ca/real-estate/22664252/135-boul-primeau-châteauguay,-73.75048823,45.35295624
4,2,,-1,"345,000",-1.0,-1.0,-1,House,220 Rue des Hêtres,Laval (Duvernay),,11351763,https://www.realtor.ca/real-estate/22613036/220-rue-des-hêtres-laval-duvernay-east,-73.603614,45.651495
4,2,,-1,"345,000",-1.0,-1.0,-1,House,132 38e Avenue,Sainte-Marthe-sur-le-Lac,,25964088,https://www.realtor.ca/real-estate/22640358/132-38e-avenue-sainte-marthe-sur-le-lac-south,-73.9533853,45.52577115
6,2,,-1,"345,000",-1.0,-1.0,-1,House,14070 Rue des Saules,Mirabel,,23875555,https://www.realtor.ca/real-estate/22654764/14070-rue-des-saules-mirabel-saint-augustin,-74.00164483,45.6289077
4,2,,-1,"345,000",-1.0,-1.0,-1,House,14020 Av. des Érables-Argentés,Saint-Hyacinthe,,23351853,https://www.realtor.ca/real-estate/22565534/14020-av-des-érables-argentés-saint-hyacinthe-sainte-rosalie,-72.893709,45.648751
4,3,,-1,"345,000",-1.0,-1.0,-1,House,245 Rue Riendeau,Saint-Jean-sur-Richelieu,,19803805,https://www.realtor.ca/real-estate/22532001/245-rue-riendeau-saint-jean-sur-richelieu-iberville,-73.239888,45.315966
3,2,,-1,"345,000",-1.0,-1.0,-1,House,349 Rue Jeannette,Laval (Fabreville),,17444825,https://www.realtor.ca/real-estate/22566905/349-rue-jeannette-laval-fabreville-east,-73.810747,45.564572
4,2,,-1,"348,000",-1.0,-1.0,-1,House,2833 Ch. d'Oka,Sainte-Marthe-sur-le-Lac,,10487126,https://www.realtor.ca/real-estate/22660275/2833-ch-doka-sainte-marthe-sur-le-lac-north,-73.91426572,45.53259786
3,2,90.03 m2,-1,"348,900",-1.0,-1.0,-1,House,1740 Rue Godard,Terrebonne (Terrebonne),,22764211,https://www.realtor.ca/real-estate/22642339/1740-rue-godard-terrebonne-terrebonne-saint-louishauteville,-73.65996104,45.71828286
4,2,,-1,"349,000",-1.0,-1.0,-1,House,4043 Rue de La Martinière,Terrebonne (Terrebonne),,26780137,https://www.realtor.ca/real-estate/22610336/4043-rue-de-la-martinière-terrebonne-terrebonne-saint-louishauteville,-73.6689737,45.71628531
3,2,,-1,"349,000",-1.0,-1.0,-1,House,1785 Rue Léo-Delorme,Terrebonne (Lachenaie),,13709572,https://www.realtor.ca/real-estate/22478441/1785-rue-léo-delorme-terrebonne-lachenaie-city,-73.610707,45.705465
3,2,,-1,"349,000",-1.0,-1.0,-1,House,32 Rue Gervais,Saint-Isidore,,14687828,https://www.realtor.ca/real-estate/22614111/32-rue-gervais-saint-isidore,-73.680435,45.310626
5,2,,-1,"349,000",-1.0,-1.0,-1,House,13695 Rue de Troyes,Mirabel,,20774252,https://www.realtor.ca/real-estate/22640611/13695-rue-de-troyes-mirabel-saint-janvier,-73.915604,45.702511
4,2,,-1,"349,000",-1.0,-1.0,-1,House,16 101e Avenue E.,Blainville,,9242192,https://www.realtor.ca/real-estate/22584069/16-101e-avenue-e-blainville-north,-73.89631099,45.687686
6,2,,-1,"349,000",-1.0,-1.0,-1,House,3790 Rue Télesphore,Terrebonne (Terrebonne),,14336236,https://www.realtor.ca/real-estate/22506731/3790-rue-télesphore-terrebonne-terrebonne-west,-73.80504435,45.70196321
4,2,,-1,"349,000",-1.0,-1.0,-1,House,226 Ch. du Bas-de-Ste-Thérèse,Blainville,,22475691,https://www.realtor.ca/real-estate/22654753/226-ch-du-bas-de-ste-thérèse-blainville-east,-73.810671,45.647146
4,2,,-1,"349,000",-1.0,-1.0,-1,House,507 Rue Perron,Saint-Jean-sur-Richelieu,,11247059,https://www.realtor.ca/real-estate/22641135/507-rue-perron-saint-jean-sur-richelieu-saint-jean-sur-richelieu,-73.267942,45.273175
3,2,7 sqft,-1,"349,000",-1.0,-1.0,-1,House,8065 Rue du Bonheur,Laval (Saint-François),,10258769,https://www.realtor.ca/real-estate/22654037/8065-rue-du-bonheur-laval-saint-françois,-73.594362,45.672529
4,2,,-1,"349,000",-1.0,-1.0,-1,House,52 Rue des Forges,Blainville,,28101105,https://www.realtor.ca/real-estate/22659779/52-rue-des-forges-blainville-north,-73.88584816,45.6719866
4,2,,-1,"349,000",-1.0,-1.0,-1,House,1085 Rue Nicolas-Onassis,Blainville,,26736439,https://www.realtor.ca/real-estate/22628471/1085-rue-nicolas-onassis-blainville-north,-73.8820542,45.68033108
3,2,,-1,"349,000",-1.0,-1.0,-1,House,15955Z-15965Z Rue Champlain,Saint-Hyacinthe,,10300964,https://www.realtor.ca/real-estate/22589588/15955z-15965z-rue-champlain-saint-hyacinthe-saint-joseph,-72.932794,45.625671
4,2,,-1,"349,000",-1.0,-1.0,-1,House,46 Rue de la Champagne,Blainville,,13123835,https://www.realtor.ca/real-estate/22562891/46-rue-de-la-champagne-blainville-north,-73.88014,45.67954416
4,2,,-1,"349,000",-1.0,-1.0,-1,House,8140 Rue Jérémie,Terrebonne (La Plaine),,26544186,https://www.realtor.ca/real-estate/22526909/8140-rue-jérémie-terrebonne-la-plaine-lac-andré,-73.729373,45.793114
4,2,,-1,"349,000",-1.0,-1.0,-1,House,10537 Rue Belair,Montréal (Pierrefonds-Roxboro),,19212681,https://www.realtor.ca/real-estate/22662194/10537-rue-belair-montréal-pierrefonds-roxboro-pierrefondseast,-73.809744,45.514654
3,2,,-1,"349,000",-1.0,-1.0,-1,House,706 Carré Louis-Bourque,Saint-Jérôme,,15682824,https://www.realtor.ca/real-estate/22422613/706-carré-louis-bourque-saint-jérôme-saint-jérôme,-73.9907227,45.79291054
3,2,,-1,"349,000",-1.0,-1.0,-1,House,253 Rue Newton,Repentigny (Repentigny),,9860741,https://www.realtor.ca/real-estate/22441542/253-rue-newton-repentigny-repentigny,-73.42462019,45.78093714
3,2,,-1,"349,000",-1.0,-1.0,-1,House,68 Rue des Pinsons,Saint-Basile-le-Grand,,25199926,https://www.realtor.ca/real-estate/22660501/68-rue-des-pinsons-saint-basile-le-grand-village,-73.28837,45.513673
3,2,,-1,"349,000",-1.0,-1.0,-1,House,3622 Rue Julio,Laval (Fabreville),,12276942,https://www.realtor.ca/real-estate/22658521/3622-rue-julio-laval-fabreville-east,-73.81218005,45.56912427
5,2,,-1,"349,000",-1.0,-1.0,-1,House,6501 37e Avenue,Laval (Laval-Ouest),,12167300,https://www.realtor.ca/real-estate/22548323/6501-37e-avenue-laval-laval-ouest,-73.867043,45.546218
3,2,,-1,"349,000",-1.0,-1.0,-1,House,2244 Rue de la Rainette,Sainte-Marthe-sur-le-Lac,,19459439,https://www.realtor.ca/real-estate/22581487/2244-rue-de-la-rainette-sainte-marthe-sur-le-lac-north,-73.92780926,45.54135194
4,2,,-1,"349,000",-1.0,-1.0,-1,House,576 Rue du Ponceau,Sainte-Julie,,15203194,https://www.realtor.ca/real-estate/22593418/576-rue-du-ponceau-sainte-julie-de-larc-en-ciel,-73.32481137,45.5776919
4,2,,-1,"349,000",-1.0,-1.0,-1,House,1055 Rue Tremblay,Longueuil (Saint-Hubert),,24226448,https://www.realtor.ca/real-estate/22643739/1055-rue-tremblay-longueuil-saint-hubert-central,-73.423534,45.507932
3,2,,-1,"349,000",-1.0,-1.0,-1,House,355 Rue St-Michel,Repentigny (Le Gardeur),,18911283,https://www.realtor.ca/real-estate/22482165/355-rue-st-michel-repentigny-le-gardeur,-73.474362,45.752288
3,2,1260 sqft,-1,"349,000",-1.0,-1.0,-1,House,284 Rue Birch,Châteauguay,,18976691,https://www.realtor.ca/real-estate/22633695/284-rue-birch-châteauguay,-73.730403,45.379033
2,2,1454 sqft,-1,"349,000",-1.0,-1.0,-1,House,218 48e Avenue,Pointe-Calumet,,17791133,https://www.realtor.ca/real-estate/22613756/218-48e-avenue-pointe-calumet,-73.97243565,45.49428138
4,2,,-1,"349,000",-1.0,-1.0,-1,House,440 26e Avenue,Deux-Montagnes,,12857132,https://www.realtor.ca/real-estate/22663118/440-26e-avenue-deux-montagnes-north,-73.91632563,45.53910613
3,2,780.8 sqft,-1,"349,000",-1.0,-1.0,-1,House,148 Rue Beethoven,Châteauguay,,17582624,https://www.realtor.ca/real-estate/22660297/148-rue-beethoven-châteauguay,-73.715606,45.347574
5,3,,-1,"349,000",-1.0,-1.0,-1,House,89 Rue Montcalm,Longueuil (Le Vieux-Longueuil),,12827322,https://www.realtor.ca/real-estate/22541033/89-rue-montcalm-longueuil-le-vieux-longueuil-east,-73.479759,45.529966
4,2,,-1,"349,000",-1.0,-1.0,-1,House,2947 Boul. Roland-Therrien,Longueuil (Le Vieux-Longueuil),,25886644,https://www.realtor.ca/real-estate/22401316/2947-boul-roland-therrien-longueuil-le-vieux-longueuil-pierre-boucher,-73.451697,45.528383
3,2,,-1,"349,500",-1.0,-1.0,-1,House,352 Rue Edmond,Saint-Amable,,22301715,https://www.realtor.ca/real-estate/22644668/352-rue-edmond-saint-amable,-73.28902402,45.65156772
4,2,1145 sqft,-1,"349,800",-1.0,-1.0,-1,House,874 Rue Brault,Saint-Jean-sur-Richelieu,,9538114,https://www.realtor.ca/real-estate/22636898/874-rue-brault-saint-jean-sur-richelieu-saint-jean-sur-richelieu,-73.29859013,45.31129003
5,2,,-1,"349,900",-1.0,-1.0,-1,House,4226 Rue Durocher,Terrebonne (Terrebonne),,14064595,https://www.realtor.ca/real-estate/22506542/4226-rue-durocher-terrebonne-terrebonne-saint-louishauteville,-73.66274886,45.71753015
3,2,,-1,"349,900",-1.0,-1.0,-1,House,309 Rue des Sources,Saint-Eustache,,13148710,https://www.realtor.ca/real-estate/22384170/309-rue-des-sources-saint-eustache-west,-73.905256,45.561266
3,2,932.5 sqft,-1,"349,900",-1.0,-1.0,-1,House,108 Boul. de L'Assomption,Repentigny (Repentigny),,25482882,https://www.realtor.ca/real-estate/22514429/108-boul-de-lassomption-repentigny-repentigny,-73.480363,45.725376
3,2,,-1,"349,900",-1.0,-1.0,-1,House,1397 Rue des Cerisiers,Terrebonne (Lachenaie),,26298145,https://www.realtor.ca/real-estate/22654786/1397-rue-des-cerisiers-terrebonne-lachenaie-odiana,-73.65587813,45.72311394
4,2,,-1,"349,900",-1.0,-1.0,-1,House,44 Av. de Mey,Lorraine,,9686056,https://www.realtor.ca/real-estate/22644598/44-av-de-mey-lorraine,-73.78675605,45.68186005
3,2,,-1,"349,900",-1.0,-1.0,-1,House,31 Rue Jean-Marc-Dansro,Blainville,,22396723,https://www.realtor.ca/real-estate/22654477/31-rue-jean-marc-dansro-blainville-north,-73.9006813,45.69183895
3,2,,-1,"349,900",-1.0,-1.0,-1,House,216 Rue de l'Île-aux-Fraises,Terrebonne (Lachenaie),,11663247,https://www.realtor.ca/real-estate/22627936/216-rue-de-lîle-aux-fraises-terrebonne-lachenaie-des-moulins,-73.583331,45.70289
2,2,,-1,"349,900",-1.0,-1.0,-1,House,2567 Boul. Perrot,Notre-Dame-de-l'Île-Perrot,,13134330,https://www.realtor.ca/real-estate/21786193/2567-boul-perrot-notre-dame-de-lîle-perrot,-73.93120586,45.35822618
3,2,,-1,"349,900",-1.0,-1.0,-1,House,86 Rue Bruchési,Blainville,,19118119,https://www.realtor.ca/real-estate/22630597/86-rue-bruchési-blainville-east,-73.814027,45.648588
3,2,,-1,"349,900",-1.0,-1.0,-1,House,693 Boul. N.-P.-Lapierre,Sainte-Julie,,20797231,https://www.realtor.ca/real-estate/22629193/693-boul-n-p-lapierre-sainte-julie-du-grand-coteau,-73.34439274,45.58117704
3,2,,-1,"349,900",-1.0,-1.0,-1,House,185 Place Cloutier,Boisbriand,,26181876,https://www.realtor.ca/real-estate/22637306/185-place-cloutier-boisbriand-central,-73.83262335,45.60494339
4,2,1056 sqft,-1,"349,900",-1.0,-1.0,-1,House,1213 43e Avenue,Laval (Fabreville),,14190393,https://www.realtor.ca/real-estate/22408902/1213-43e-avenue-laval-fabreville-west,-73.84083089,45.57574787
4,2,,-1,"349,900",-1.0,-1.0,-1,House,1402 Rue Boissonneault,Mascouche,,14974576,https://www.realtor.ca/real-estate/22529075/1402-rue-boissonneault-mascouche-mascouche-heights,-73.655072,45.74117
3,2,,-1,"349,900",-1.0,-1.0,-1,House,213 Rue de Marseille,Saint-Eustache,,16201832,https://www.realtor.ca/real-estate/22658541/213-rue-de-marseille-saint-eustache-central-east,-73.87888075,45.57494886
3,2,,-1,"349,900",-1.0,-1.0,-1,House,204 Rue Gaston,Repentigny (Repentigny),,16750815,https://www.realtor.ca/real-estate/22656400/204-rue-gaston-repentigny-repentigny,-73.471479,45.738921
3,2,,-1,"349,900",-1.0,-1.0,-1,House,4215 Rue Nadeau,Longueuil (Saint-Hubert),,20109559,https://www.realtor.ca/real-estate/22660486/4215-rue-nadeau-longueuil-saint-hubert-orchard,-73.428811,45.484486
5,3,,-1,"349,900",-1.0,-1.0,-1,House,882-882A Av. Rose-de-Lima,Laval (Saint-Vincent-de-Paul),,28136936,https://www.realtor.ca/real-estate/22365272/882-882a-av-rose-de-lima-laval-saint-vincent-de-paul,-73.652381,45.601172
3,2,,-1,"349,900",-1.0,-1.0,-1,House,8101 Boul. Casavant O.,Saint-Hyacinthe,,12363700,https://www.realtor.ca/real-estate/22384161/8101-boul-casavant-o-saint-hyacinthe-douville,-72.975821,45.593068
5,2,,-1,"349,900",-1.0,-1.0,-1,House,7850 Boul. Laurier O.,Saint-Hyacinthe,,27099425,https://www.realtor.ca/real-estate/22486939/7850-boul-laurier-o-saint-hyacinthe-douville,-73.01452996,45.60099768
2,2,,-1,"349,900",-1.0,-1.0,-1,House,324 Rue Pelletier,Saint-Jérôme,,28562594,https://www.realtor.ca/real-estate/22409641/324-rue-pelletier-saint-jérôme-saint-jérôme,-74.01606842,45.7772731
3,2,,-1,"349,900",-1.0,-1.0,-1,House,63 Rue Dupuis,Saint-Isidore,,15913264,https://www.realtor.ca/real-estate/22634432/63-rue-dupuis-saint-isidore,-73.67410889,45.30156316
3,2,,-1,"349,900",-1.0,-1.0,-1,House,1285 Rue Coursol,Repentigny (Repentigny),,16571939,https://www.realtor.ca/real-estate/22530432/1285-rue-coursol-repentigny-repentigny,-73.42205961,45.786842
4,2,,-1,"349,900",-1.0,-1.0,-1,House,221 Rue Cousineau,Repentigny (Repentigny),,10412474,https://www.realtor.ca/real-estate/22641504/221-rue-cousineau-repentigny-repentigny,-73.420014,45.780191
4,2,,-1,"349,900",-1.0,-1.0,-1,House,248 Rue de Navarre,Repentigny (Repentigny),,12482234,https://www.realtor.ca/real-estate/22654173/248-rue-de-navarre-repentigny-repentigny,-73.429397,45.777174
3,2,,-1,"349,900",-1.0,-1.0,-1,House,216 Rue de l'Île-aux-Fraises,Terrebonne (Lachenaie),,11663247,https://www.realtor.ca/real-estate/22627936/216-rue-de-lîle-aux-fraises-terrebonne-lachenaie-des-moulins,-73.583331,45.70289
5,2,,-1,"349,900",-1.0,-1.0,-1,House,4226 Rue Durocher,Terrebonne (Terrebonne),,14064595,https://www.realtor.ca/real-estate/22506542/4226-rue-durocher-terrebonne-terrebonne-saint-louishauteville,-73.66274886,45.71753015
3,2,,-1,"349,900",-1.0,-1.0,-1,House,1397 Rue des Cerisiers,Terrebonne (Lachenaie),,26298145,https://www.realtor.ca/real-estate/22654786/1397-rue-des-cerisiers-terrebonne-lachenaie-odiana,-73.65587813,45.72311394
3,2,,-1,"350,000",-1.0,-1.0,-1,House,66 22e Avenue,Sainte-Marthe-sur-le-Lac,,14261297,https://www.realtor.ca/real-estate/22658200/66-22e-avenue-sainte-marthe-sur-le-lac-south,-73.93228926,45.5272404
4,2,,-1,"350,000",-1.0,-1.0,-1,House,6891 Rue des Pins,Terrebonne (La Plaine),,22453662,https://www.realtor.ca/real-estate/22496092/6891-rue-des-pins-terrebonne-la-plaine-laurierchartrand,-73.72722019,45.76092286
3,2,,-1,"350,000",-1.0,-1.0,-1,House,101 Rue de l'Étiage,Terrebonne (Lachenaie),,12616383,https://www.realtor.ca/real-estate/22654178/101-rue-de-létiage-terrebonne-lachenaie-city,-73.59637375,45.69488711
5,2,,-1,"350,000",-1.0,-1.0,-1,House,8 101e Avenue E.,Blainville,,28947229,https://www.realtor.ca/real-estate/22562729/8-101e-avenue-e-blainville-north,-73.897319,45.686867
3,2,,-1,"350,000",-1.0,-1.0,-1,House,1442 Rue Denys,Chambly,,12866392,https://www.realtor.ca/real-estate/22550887/1442-rue-denys-chambly,-73.30794,45.443081
3,2,,-1,"350,000",-1.0,-1.0,-1,House,572 Rue Jourdonnais,Saint-Jean-sur-Richelieu,,26531306,https://www.realtor.ca/real-estate/22642787/572-rue-jourdonnais-saint-jean-sur-richelieu-saint-jean-sur-richelieu,-73.282465,45.321378
5,2,,-1,"350,000",-1.0,-1.0,-1,House,119 Rue Hillsdale O.,Châteauguay,,15471848,https://www.realtor.ca/real-estate/22221220/119-rue-hillsdale-o-châteauguay,-73.72601725,45.34998112
4,2,,-1,"350,000",-1.0,-1.0,-1,House,875 Rue des Primevères,Laval (Sainte-Dorothée),,9177147,https://www.realtor.ca/real-estate/22626341/875-rue-des-primevères-laval-sainte-dorothée-east-islemère,-73.82058103,45.52444387
4,2,900 sqft,-1,"354,900",-1.0,-1.0,-1,House,2851 Rue Demers,Mascouche,,24880028,https://www.realtor.ca/real-estate/22637152/2851-rue-demers-mascouche-city,-73.605865,45.738087
3,2,,-1,"355,000",-1.0,-1.0,-1,House,4110 Boul. Gaétan-Boucher,Longueuil (Saint-Hubert),,26809058,https://www.realtor.ca/real-estate/22631236/4110-boul-gaétan-boucher-longueuil-saint-hubert-orchard,-73.42184259,45.48125029
2,2,,-1,"358,000",-1.0,-1.0,-1,House,26 Rue Goyette,Longueuil (Le Vieux-Longueuil),,13375619,https://www.realtor.ca/real-estate/22046639/26-rue-goyette-longueuil-le-vieux-longueuil-east,-73.473551,45.52659
4,2,,-1,"359,000",-1.0,-1.0,-1,House,211 Rue Lauzon,Saint-Eustache,,26371324,https://www.realtor.ca/real-estate/22665588/211-rue-lauzon-saint-eustache-west,-73.89858359,45.55569078
4,2,,-1,"359,000",-1.0,-1.0,-1,House,260 Rg du Bas-de-la-Rivière,Saint-Pie,,16762181,https://www.realtor.ca/real-estate/22465493/260-rg-du-bas-de-la-rivière-saint-pie,-72.970301,45.555515
5,2,1396 sqft,-1,"359,000",-1.0,-1.0,-1,House,97 Rue Melba,Châteauguay,,28706122,https://www.realtor.ca/real-estate/22659442/97-rue-melba-châteauguay,-73.739117,45.36922014
4,2,1300 sqft,-1,"359,000",-1.0,-1.0,-1,House,254 Rue Forest,Châteauguay,,27263908,https://www.realtor.ca/real-estate/22664718/254-rue-forest-châteauguay,-73.7299542,45.37245974
4,2,,-1,"359,000",-1.0,-1.0,-1,House,800 Rue Henri-Dunant,Deux-Montagnes,,21884755,https://www.realtor.ca/real-estate/22555042/800-rue-henri-dunant-deux-montagnes-south,-73.897178,45.54389
4,2,,-1,"359,000",-1.0,-1.0,-1,House,3650 Rue de l'Université,Longueuil (Saint-Hubert),,25077328,https://www.realtor.ca/real-estate/22618667/3650-rue-de-luniversité-longueuil-saint-hubert-le-boisé-de-saint-hubert,-73.37830929,45.46493159
3,2,,-1,"359,000",-1.0,-1.0,-1,House,99 31e Avenue,Sainte-Marthe-sur-le-Lac,,23922420,https://www.realtor.ca/real-estate/20488955/99-31e-avenue-sainte-marthe-sur-le-lac-south,-73.940111,45.524309
4,2,,-1,"359,000",-1.0,-1.0,-1,House,5967 Av. Martel,Longueuil (Saint-Hubert),,18881017,https://www.realtor.ca/real-estate/22610283/5967-av-martel-longueuil-saint-hubert-street-names-m,-73.40357115,45.50373554
3,2,,-1,"359,000",-1.0,-1.0,-1,House,170 Rue Jacques-Cartier,Salaberry-de-Valleyfield,,21768784,https://www.realtor.ca/real-estate/21705544/170-rue-jacques-cartier-salaberry-de-valleyfield-salaberry-de-valleyfield,-74.12369767,45.24751529
